content,factor_label,score
setelah diperbarui kok bahkan lambat begini ya tidak bisa buka apa saya butuh buat bayar tanggungan sayaa entar kalau terlambat nelfonin aplikasi sendiri tidak bisa dibuka ini bukan soal data internat sama ram handphone sih yang seperti begini juga banyak orang tolong dong perbaikin server nya dahulu kasian yang seperti saya entar terlambat bayar dikira malas sedangkan aplikasinya sendiri yang tidak bisa dibuka,AC,1
padahal sudah pakai shoppe sudah lama dan akun juga sudah gold tapi kenapa tidak bisa sedangkan teman saya saja 3bulan masih silver sudah bisa aneh banget kecewa jadinya saya kurangin bintangnya kalau sudah bisa saya tambah lagi,CA,3
pembayaran melalui terlalu rumit harus pakai verifikasi wajah kalau kamera depan rusak bagaimana memikirkan dong akan sudah ada pin atau pakai kode one time password akan beres kayak dan bukalapak dong tidak rumit cukup memasukkan pin dan one time password kalau ada ½ bintang mungkin saya kasih ½ bintang buat shope,CA,1
sudah 4 kali pengajuan untuk dapat pinjaman dari bayar pakai cicilan dan selalu di tolak tapi teman saya pada bisa padahal tidak pernah pakai saya yang selalu belanja apa pun di bahkan isi saldo 3 juta sudah malas belanja di lagi saya selaku olshop kecewa,CA,1
sudah mantap banyak barang yang bisa dicari dan ada juga kalau kepepet tetapi belum ada dana paling sedikit perbaikan supaya dapat poinnya dimudahin terus jangan suka re booting poin dan saldo ya sukses terus tim developer shopee,CA,4
hati ya sama w ada tagihan di padahal tidak pernah ada pesanan barang dan riwayat transaksi juga tidak ada selama ini tidak pernah cek baru tadi cek kok ada pesanan barang asing pas w cek riwayat transaksi juga tidak ada sudah biasa pakai pas lihat kejadian begini jadi pengen ricek lagi pembelian sblmnya sama tidak satu lagi yang invite teman dapat 4rb pendaftaran sukses pas narik uang gagal atau ditolak aneh pol,CA,1
padahal dahulu enak banget belanja disini apalagi setelah ada jadi terasa kebantu kalau belum ada uang tapi sekarang ampun deh jadi mahal biaya admin sangat mahal ada biaya layanan dan biaya penanganan pula kalau bayar di tempat biaya penanganan mahal sekarang jadi malas belanja disini sgala banyak biaya itu i ini tidak senyaman dulu,CA,1
untuk gratis ongkos kirim rp sekarang sudah tidak ada lagi dan kalau pembayaran pakai sekarang makin gede pihak mengambil untungnya semisal harga barang rp 415 lalu pilih cicilan 1x bayar nah disitu tercantum jadi rp 449an padahal sudah pakai kupon gratis ongkos kirim makin mahal pakai shoppe kalau pakai meningan bayar tunai kecewa langganan di oren dari dahulu giliran sudah gede sekarang makin mahall,CA,1
1 menu tidak ada tanya pelayanan pelanggan dsuruh logout perbarui diperbarui kerja sistem aplikasi nya jadi berat mau login tidak bisa 3 pemilihan jasa kurir dihilangkan 4 subsidi ongkos kirim yang semakin lama semakin dipangkas,CA,2
kalau mau bangkrut bilang saja kasih saldo tidak bisa di pakai beda dengan paylatter lain yang saya punya,CA,1
pesanan sering terlambat apply di tolak terus,CA,1
secara keseluruhan bagus fitur semuanya bisa digunakan dengan baik tetapi kalau kelamaan ini buka suka lelet tiba terus berharap bisa di pulihkan karena itu penting banget buat akuu,CA,4
kenapa ya saya upgrade pkek ktp saya ktrangnya sudah trdftr di nomor lain sdngkan saya baru ini mau dftr tlong direspons,AA,4
kendala kemarin pembaruan setelah itu saya mau buka tidak bisa kata costemer servicnya suruh hapus cache atau log out sudah begitu dwload lagi log in susah jaringan bermasalah silahkan coba lagi bagaimana ini,AA,4
sangat berguna dan membantu hanya saja bagi pemula yang mau berjualan akan merasa bingung dengan sistemnya pengirimannya dan tolong tambahkan gratis ongkos kirim untuk terima kasih,CA,5
saya sebagai seller akun saya dibatasi saya dikeluarkan dari program gratis ongkos kirim penyebabnya keterlambatan pembayaran oleh akun yang bahkan saya tidak kenal orangnya tidak jelas memang hati kita tidak pernah pakai tapi kita terkena dampaknya hati buat kalian yang mau masukkan data ke ini benar bahaya sumpah,AA,1
aplikasi nya bagus sangat membantu dan mempermudah mencari barang yang di inginkan tapi ketika melakukan pengajuan selalu di tolak tanpa alasan yang signifikan padahal syarat untuk menjadi member shoppe sudah kongkrit mohon berikan alasan yang signifikan atas penolakannya,CA,2
kok sekarang bahkan tidak dapat gratis ongkos kirim ya diperbarui tan terbaru bahkan sering bug dan selalu menyuruh pengguna untuk kembali ke layar utama alhasil tidak bisa cek barang yang ingin di lihat sudah sampai mana barang yang di pesan,CA,2
selalu puas sama shoppe utamanya bisa ngutang dahulu heheh alias shoppe dan sudah tidak kikuk lagi mana yang harus diklik kalau ada komplain pelayanan pelanggan gerak cepat dan sabar nanganin problemnya terima kasih ya,CA,5
kecewa dengan layanan tiba saldo padahal dilihat dari riwayat belanja banyak sekali riwayat pemakaian dan pembayaran selalu tepat waktu belum pernah ada keterlambatan pembayaran untuk coba di cek lagi mana pelanggan yang layak dapat fasilitas paylaternya jangan tiba main hilangin saldo begitu saja,CA,1
mantap shope ada barang yang unik yang mungkin kita tidak tahu dan harga murah cuma sedikit kendala untuk shope susah untuk di acc punya saya dan untuk top up shope selalu tidak bisa mohon di perbaikan ya,CA,5
saya pengguna shoope lama limit saya sudah 4 4k limit pinjaman 3k tapi sekarang pilihan jasa pengirimannya sekarang rumit uninstall saja lebih bagus yang lama kita pilih jasa kirim yang kita mau di awal platinum juga percuma kalau begini saya pindah ke market place sebelah saja,CA,1
di ada yang namanya jika kita membeli barang dengan jumlah yang terlihat di itu belum termasuk bunganya dan jika kita mengajukan pengembalian dana transaksi memakai bunganya tidak bisa di batal in harus dibayar hati ya kawan jika tidak mau terjerumus hutang yang belum tentu kita meminjamnya seperti saya yang harus membayar bunga tapi saya tidak minjem karena gara saya minta pengembalian dana dikarenakan barang tidak sesuai,CA,1
makin di perbarui makin susah main gamenya tanam tidak bisa diklik apapun klik kembalipun tidak merespons tolong di perbaiki lagi dan sekarang susah untuk dapat gratis ongkos kirim gratis ongkos kirim hanya untuk shopeepay sama tolong tambahin lagi kupon gratis ongkos kirimnya kayak dahulu,CA,4
aku menyukai karena responsnya cepat barangnya cepat dikirim dan kalau ada keluhan apa selalu cepat ditanggapi terima kasih shoppee kamu adalah yang terbaik tidak ada yang saya tidak suka dari kecuali saya selalu di tolak sudah x untuk bayar 3x padahal uang ada cuma jadi tidak minat mending tunai saja p menyebalkan,CA,1
saya batal bintang 5 saya karena saya tidak mau lagi memasang ini sebabnya adalah ketika aku punya hutang di dan aku mau bayar tiba akunnya hilang dan keluar sendiri setelah beberapa bulan baru pihak ketika dari menagih hutang tersebut dan bunga banyak sekali saya berjanji tidak akan mendownload ini lagi titik,AC,1
makin kesini makin mahal ongkos kirimnya apalagi bunga makin gede banget jangan kebanyakan nyewa artis makanya parahh sudah begitu lambat banget aplikasi idih harusnya semakin banyak penggunanya semakin bagus performanya oiya kalau bisa gratis ongkos kirimnya banyak in yakali beli barang 5rb ongkos kirimnya 1rb karena sekarang mesti belanja 4rb dulu baru gratiss aduh semoga keluhan pelanggan di respons dan jadi perbaikan ya,CA,1
terbaik serba murah dan mudah awal pakai dan sering belanja akhirnya dapat juga limit lanjut 6 bulan kemudian spinjam dengan limit besar terima kasih atas kepercayaan nya,CA,5
belanja di sangat memuaskan sangat membantu kebutuhan baik primer maupun sekunder terima kasih pokoknya ketambah lagi dipercaya ada sama spjm sangat membantu di musim pandemik seperti begini yang penting kita pelanggan saling memberikan kepercayaan dan bertanggung jawab atas segala yang kita inginkan pleasee ya limitkuu gedean lagi hahaha,CA,5
ini tidak bagus kecewa dengan pelayanan masa saya dihilangkan padahal saya bayar ttepat waktu tidak berlama menunda pembayaran saya komplain jawabny tidak masuk akal karena pandemik teman saya yang pembayarannya sering terlambat tapi tidak dihilangkan saudara saya juga begitu selalu terlambat pembayaran tapi tidak dihilangkan kenapa saya dihilangkan sdngkan pembayaran slu cepat,AC,1
mengecewakan aku yang terbiasa pakai buat jualan bahkan paylaterku di kurangin padahal tidak pernah terlambat bayar dan spinjam juga sama di kurangin limitnya kalau saya ada terlambat bayar baru bisa di mengerti ini mah aku selalu on time bahkan di kecewakan begini amat proses ya demi menggaet pelanggan baru pelanggan lama di kecewain,CA,1
sekarang lambat parah tiap buka suka ada tulisan shope tidak menanggapi terus dan tidak bisa bayar pakai shoppe padahal dahulu aman saja sekarang sudah di diperbarui malah makin parah padahal sinyal dan kuota aman yolong dong lebih diperhatikan lagi dalam pelayanan nya,CA,1
tolong di perbaikan lagi untuk pengiriman kenapa keluar jawa lama sekali saya kasih bintang untuk lumayan membantu tapi untuk pengiriman saya kasih bintang kalau pengiriman bisa cepat mungkin bintang sudah saya kasih 5,CA,3
makin lambat buka saja susah minta ampun jaringan bagus padahal mau di bayar hutang ke elu mau tidak sih di bayar apa tidak perlu bayar sudah tidak kurang bolak balik hapus cha pakai wifi pun sudah,AC,1
kenapa setiap pelunasan selalu turun limit bukan naik padahal saya bayar tepat waktu bahkan 1 minggu sebelum jangka waktu saya sudah lunaskan pinjam juga tidak pernah muncul padahal kredit saya bagus selalu berbelanja setiap bulan nya,CA,2
sama sekali tidak paham sama sering belanja pakai sudah berbulan bulan fine saja tidak tahu kenapa tiba limit dikurangi 5 padahal masih belum jatuh tempo tidak pernah sekali terlambat bayar tapi diginiin tidak paham mohon di perbaiki mengecewakan sekali,CA,1
sekarang bunga shopeepay tinggi banget ditambah gratis ongkos kirimnya juga terpotong dikit saja jadi malas pakai ini mending pindah ke aps sebelah ditambah kalau ada masalah sama aps chat nya tunggu lama banget antriannya buanyak padahal aku member platinum sudah bulan ini tidak pernah belanja dishopee lagi cuma mau lunasin saja habis itu bagus byee,CA,1
proses pengembalian uang berhari diakibatkan informasi yang tidak benar dan lengkap sehingga uang tertahan hampir seminggu dengan nominal yang besar tolonglah kembalikan uang orang jangan ditahan kalau kalian terlambat dibayar orang saja kalian bisa ada denda dan bunga ini nahan uang orang susah banget pengembaliannya padahal sistem kalian yang mencancel sendiri pembayaran tersebut,AC,1
semenjak habis diperbarui shoope makin lambat dulu mau klaim kupon tinggal klaim saja sekarang lalod banget asli mau aktivasi shoope susah banget error mulu dari 3 bulan lalu tidak bisa terus padahal sudah chat agen shoope berkali kali tetap saja tidak bisa,CA,2
saya penjual di saya mempunyai dan spinjam dari selama ini saya bayar tidak pernah terlambat akan tetapi limit saya tidak pernah ada kenaikan hanya memulai disitu terus mohon untuk sistem di perbaiki jangan bikin kecewa pelanggan,CA,3
suka sih apalagi ada sayang aplikasi nya cukup berat kalau lodiang lama terutama di chat nya muncul notif tapi waktu di buka lama banget loading nya,AA,5
saya kecewa dengan layanan pdhal saya tidak pernah terlambat bayar tapi sejak februari sampai sekarang limit saya masih dibuat nol tagihan saya pun sudah lunas semua sudah call kontak center jwbn tetap sama karena covid jadi penyesuaian limit ini bukan penyesuaian tapi memang sudah tidak dikasih limit pdhal saya pengguna setia dalam sebulan saja belanja di berkali tapi tetap saja limit nol sangat kecewa kalau seperti ini,CA,1
hai shoope saya tidak tahu kenapa ketika saya mau mendaftar shoopepay pas foto kok bahkan ngeblur begitu ya pdhal kalau saya foto pakai kamera saya tetapi tidak untuk baik saja dan jelas mohon di tingkatkan kembali kalau bisa untuk bisa unggah foto yang di pilih dari galeri,CA,3
kecewa sama limit yang di kurangi semenjak covid 19 padahal pembayaran tidak pernah jatuh tempo di tambah lagi makin kesini ya makin aneh scroll gambar tidak ada yang muncul di belanja blank putih semua tidak ada yang nampak cuma harga saja yang tertera 3 thun pakai ini harus kecewa juga tidak bisa menjaga custumer loyal ya,CA,1
kenapa sih sekarang limit banyak tapi tidak bisa di guna in sudah laporan berkali tapi tetap saja masih tidak bisa di pakai kalau memang limit tidak bisa di pakai tolong di hapus saja tiap bulan di kasih limit sementara tapi tetap tidak bisa di pakai aduhh aneh banget,AC,1
sangat membantu apalagi ada fitur dan pinjam pokoknya sangat membantu tapi mohon untuk jasa pengiriman jangan langsung otomatis pakai anteraja biar kita pilih sendiri jasa pengiriman diawal jangan pas sudah bayar baru bisa ganti jasa pengiriman sering lupa pakai anteraja lama banget nyampenya ongkosnya sama dengan jasa pengiriman lain yang sudah ternama,CA,5
sekadar bertanya saya baru dapat limit tapi kenapa saat belanja pakai selalu di tolak yang sebelumnya ada notifikasi sampai 1 jam untuk di tinjau karena belanja pertama pakai mohon untuk di tindak lanjuti terkait masalah ini,CA,5
1 buat estimasi pengiriman terlalu lama tidak sesuai seharusnya dikirim sebelum tanggal estimasi ini lama banget ongkos kirimnya mahal banget tidak tanggung ongkos kirimnya tidak ngotak 3 akun tiba tidak bisa terpakai alasannya data tidak sesuai tetapi smpk sekarang tetap tidak bisa memang dibuat begitu biar semua pengguna tidak memakai ya 4 sekarang kalau mau mengisi ke indomaret harus ada admin 1 5 dahulu padahal dahulu tidak ada dan biaya transfer juga 1,CA,3
kenapa pembayaran pakai shopeepay dipersulit saldo mencukupi tapi tidak bisa dipakai ini sistemnya bobrok dialihkan ke terus kenapa harus ada biaya transaksi 5 tokopedia saja gratis pakai virtual akun sudah kena biaya penanganan bahkan ditambah bunga bulanan 4 per bulan nyekek banget payah banget,CA,1
saya pengguna selalu membayar tepat waktu tapi kenapa tiba saya tidak bisa digunakan padahal saya sudah menyelesaikan semua tagihan saya sudah coba menggunakan fitur chat namun tidak membantu samasekali pas saya mencoba fitur email terdapat tulisan jika yang anda tanyakan masalah pembayaran spaylater email ditolak kecewa banget sama tolong dong di perbaiki masalahnya dan setelah saya cari tahu banyak orang yang terkena masalah seperti saya ini,AC,2
habis lambat banget beberapa hari sekarang bahkan akun log out sendiri log in lagi tidak ada kode one time password coba mode lain untuk log in tetap saja tidak bisa masuk akun jadi kawatir banget karena diakun ada dana dan paylater,AA,2
